community,n,mean,median,std
194,1,0.0,0.0,
193,1,0.0,0.0,
192,1,0.0,0.0,
191,1,0.0,0.0,
190,1,0.0,0.0,
187,1,0.0,0.0,
340,1,0.0,0.0,
341,1,0.0,0.0,
342,1,0.0,0.0,
171,1,0.0,0.0,
177,1,0.0,0.0,
179,1,0.0,0.0,
172,1,0.0,0.0,
170,1,0.0,0.0,
133,1,0.0,0.0,
132,2,0.0,0.0,0.0
131,2,0.0,0.0,0.0
155,1,0.0,0.0,
159,1,0.0,0.0,
162,1,0.0,0.0,
164,1,0.0,0.0,
165,1,0.0,0.0,
153,1,0.0,0.0,
154,1,0.0,0.0,
151,1,0.0,0.0,
343,1,0.0,0.0,
344,1,0.0,0.0,
347,1,0.0,0.0,
149,1,0.0,0.0,
150,1,0.0,0.0,
338,1,0.0,0.0,
181,1,0.0,0.0,
134,1,0.0,0.0,
135,2,0.0,0.0,0.0
143,1,0.0,0.0,
137,2,0.0,0.0,0.0
147,1,0.0,0.0,
146,1,0.0,0.0,
119,2,0.0,0.0,0.0
118,1,0.0,0.0,
124,2,0.0,0.0,0.0
126,2,0.0,0.0,0.0
121,1,0.0,0.0,
120,2,0.0,0.0,0.0
122,1,0.0,0.0,
123,2,0.0,0.0,0.0
